销售日期,店风格,店名,店性质,品类描述,品牌描述,所属大区,所属小区,销售额,毛利,毛利率(%)
2017-3-18,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,9529,123,1.29
2017-3-18,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,7943,873,10.99
2017-3-18,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5763,103,1.79
2017-3-18,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2228,245,11
2017-3-18,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8614,947,10.99
2017-3-18,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5396,701,12.99
2017-3-18,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1145,206,17.99
2017-3-18,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3413,614,17.99
2017-3-18,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,2230,624,27.98
2017-3-18,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,4379,137,3.13
2017-3-18,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,4619,129,2.79
2017-3-18,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1879,526,27.99
2017-3-18,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,1289,348,27
2017-3-17,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,3019,785,26
2017-3-17,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1844,534,28.96
2017-3-17,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1868,373,19.97
2017-3-17,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,8079,202,2.5
2017-3-17,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,5501,149,2.71
2017-3-17,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,4643,103,2.22
2017-3-17,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,3690,100,2.71
2017-3-17,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,1643,431,26.23
2017-3-17,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,6861,150,2.19
2017-3-17,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,1962,372,18.96
2017-3-17,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1328,372,28.01
2017-3-17,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1206,301,24.96
2017-3-17,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,2746,769,28
2017-3-17,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4064,105,2.58
2017-3-17,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1077,304,28.23
2017-3-17,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1715,772,45.01
2017-3-17,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2399,691,28.8
2017-3-17,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2385,620,26
2017-3-17,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,1127,349,30.97
2017-3-17,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,9959,266,2.67
2017-3-17,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1139,296,25.99
2017-3-17,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1159,307,26.49
2017-3-17,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,5044,141,2.8
2017-3-17,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,2095,586,27.97
2017-3-17,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,6239,170,2.72
2017-3-17,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1031,281,27.26
2017-3-17,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,2779,611,21.99
2017-3-17,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,7999,202,2.53
2017-3-17,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,7699,177,2.3
2017-3-17,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1398,391,27.97
2017-3-17,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,1886,509,26.99
2017-3-17,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,3400,544,16
2017-3-17,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,3579,572,15.98
2017-3-17,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,1230,307,24.96
2017-3-17,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,9759,156,1.6
2017-3-17,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,2658,531,19.98
2017-3-17,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,3779,264,6.99
2017-3-17,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,5219,731,14.01
2017-3-17,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,1247,174,13.95
2017-3-17,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,8359,200,2.39
2017-3-17,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,1427,417,29.22
2017-3-17,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,4345,880,20.25
2017-3-17,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,2181,245,11.23
2017-3-17,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,7051,104,1.47
2017-3-17,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1629,411,25.23
2017-3-17,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5016,677,13.5
2017-3-17,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1755,228,12.99
2017-3-17,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4943,543,10.99
2017-3-17,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,9759,175,1.79
2017-3-17,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2429,267,10.99
2017-3-17,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1368,150,10.96
2017-3-17,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5907,768,13
2017-3-17,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,6689,120,1.79
2017-3-17,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2393,430,17.97
2017-3-17,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,4897,154,3.14
2017-3-17,时尚馆,上虹口店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,4499,127,2.82
2017-3-17,生活馆,上浦建店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,9899,277,2.8
2017-3-17,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,4049,113,2.79
2017-3-17,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1889,529,28
2017-3-17,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,3979,107,2.69
2017-3-16,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,6239,162,2.6
2017-3-16,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,2702,783,28.98
2017-3-16,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,8639,198,2.29
2017-3-16,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,3279,820,25.01
2017-3-16,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2147,585,27.25
2017-3-16,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,3544,788,22.23
2017-3-16,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,2981,812,27.24
2017-3-16,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,4449,116,2.61
2017-3-16,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,2335,513,21.97
2017-3-16,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1951,546,27.99
2017-3-16,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2719,680,25.01
2017-3-16,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1643,460,28
2017-3-16,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,7054,183,2.59
2017-3-16,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4519,127,2.81
2017-3-16,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4309,124,2.88
2017-3-16,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2169,564,26
2017-3-16,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,7497,232,3.09
2017-3-16,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,2479,663,26.74
2017-3-16,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1048,272,25.95
2017-3-16,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1807,479,26.51
2017-3-16,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,5999,168,2.8
2017-3-16,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,5739,160,2.79
2017-3-16,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,6998,154,2.2
2017-3-16,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,4649,117,2.52
2017-3-16,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1966,452,22.99
2017-3-16,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1067,299,28.02
2017-3-16,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,1550,418,26.97
2017-3-16,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,4350,696,16
2017-3-16,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,4379,481,10.98
2017-3-16,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,3422,855,24.99
2017-3-16,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,8559,171,2
2017-3-16,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,1544,108,6.99
2017-3-16,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,1830,256,13.99
2017-3-16,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,5159,722,13.99
2017-3-16,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1668,400,23.98
2017-3-16,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,3437,100,2.91
2017-3-16,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,1476,299,20.26
2017-3-16,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,1243,139,11.18
2017-3-16,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1680,247,14.7
2017-3-16,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,8740,220,2.52
2017-3-16,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2056,277,13.47
2017-3-16,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3599,468,13
2017-3-16,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1605,176,10.97
2017-3-16,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2971,534,17.97
2017-3-16,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,6024,662,10.99
2017-3-16,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5449,599,10.99
2017-3-16,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3380,439,12.99
2017-3-16,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2465,443,17.97
2017-3-16,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,1101,308,27.97
2017-3-16,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,2764,870,31.48
2017-3-16,生活馆,上浦建店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,5399,151,2.8
2017-3-16,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,7239,202,2.79
2017-3-15,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,2929,761,25.98
2017-3-15,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1306,378,28.94
2017-3-15,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,4059,811,19.98
2017-3-15,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1099,275,25.02
2017-3-15,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2907,792,27.24
2017-3-15,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2310,514,22.25
2017-3-15,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,1155,315,27.27
2017-3-15,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,9999,262,2.62
2017-3-15,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,1057,232,21.95
2017-3-15,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,2679,509,19
2017-3-15,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1149,322,28.02
2017-3-15,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1399,350,25.02
2017-3-15,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,6499,182,2.8
2017-3-15,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,7021,182,2.59
2017-3-15,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2999,863,28.78
2017-3-15,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3679,956,25.99
2017-3-15,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3184,987,31
2017-3-15,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4279,114,2.66
2017-3-15,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1234,321,26.01
2017-3-15,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,2154,603,27.99
2017-3-15,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1313,367,27.95
2017-3-15,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,8019,218,2.72
2017-3-15,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,6279,171,2.72
2017-3-15,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,4419,111,2.51
2017-3-15,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,5339,122,2.29
2017-3-15,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,7751,124,1.6
2017-3-15,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,2231,245,10.98
2017-3-15,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,4012,100,2.49
2017-3-15,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,3379,540,15.98
2017-3-15,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,5779,404,6.99
2017-3-15,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,5979,837,14
2017-3-15,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,2579,361,14
2017-3-15,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1126,270,23.98
2017-3-15,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,6746,197,2.92
2017-3-15,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,3892,788,20.25
2017-3-15,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,8665,974,11.24
2017-3-15,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1057,156,14.76
2017-3-15,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,9231,233,2.52
2017-3-15,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2079,280,13.47
2017-3-15,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4049,739,18.25
2017-3-15,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8599,111,1.29
2017-3-15,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2051,225,10.97
2017-3-15,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,7189,129,1.79
2017-3-15,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4012,441,10.99
2017-3-15,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3325,365,10.98
2017-3-15,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1985,258,13
2017-3-15,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,7599,212,2.79
2017-3-15,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,5989,188,3.14
2017-3-15,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,1419,397,27.98
2017-3-15,生活馆,上浦建店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3979,111,2.79
2017-3-14,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,1075,279,25.95
2017-3-14,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,2489,722,29.01
2017-3-14,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1556,358,23.01
2017-3-14,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,5949,119,2
2017-3-14,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1071,268,25.02
2017-3-14,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2531,689,27.22
2017-3-14,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,1398,311,22.25
2017-3-14,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,2879,784,27.23
2017-3-14,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,3090,680,22.01
2017-3-14,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,6199,117,1.89
2017-3-14,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,9799,274,2.8
2017-3-14,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4989,129,2.59
2017-3-14,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,6079,158,2.6
2017-3-14,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2630,815,30.99
2017-3-14,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,999,267,26.73
2017-3-14,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1697,441,25.99
2017-3-14,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1317,349,26.5
2017-3-14,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,3849,107,2.78
2017-3-14,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,3989,108,2.71
2017-3-14,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,4359,118,2.71
2017-3-14,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,7009,154,2.2
2017-3-14,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2999,758,25.28
2017-3-14,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1741,400,22.98
2017-3-14,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,2031,568,27.97
2017-3-14,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,2059,556,27
2017-3-14,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,8749,218,2.49
2017-3-14,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,1035,165,15.94
2017-3-14,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,2159,432,20.01
2017-3-14,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,6285,113,1.8
2017-3-14,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,2439,170,6.97
2017-3-14,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,4559,638,13.99
2017-3-14,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,3794,910,23.99
2017-3-14,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,2638,771,29.23
2017-3-14,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,2635,533,20.23
2017-3-14,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,5016,126,2.51
2017-3-14,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1877,253,13.48
2017-3-14,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3849,500,12.99
2017-3-14,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5379,591,10.99
2017-3-14,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8425,926,10.99
2017-3-14,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2599,286,11
2017-3-14,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2734,355,12.98
2017-3-14,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8379,150,1.79
2017-3-14,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4989,898,18
2017-3-14,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,5399,151,2.8
2017-3-14,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,9999,315,3.15
2017-3-14,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,5229,146,2.79
2017-3-14,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3599,100,2.78
2017-3-14,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,1518,410,27.01
2017-3-13,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,1141,296,25.94
2017-3-13,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1685,488,28.96
2017-3-13,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1521,349,22.95
2017-3-13,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,7699,154,2
2017-3-13,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1669,417,24.99
2017-3-13,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,3903,106,2.72
2017-3-13,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2711,603,22.24
2017-3-13,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,1440,392,27.22
2017-3-13,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,2579,677,26.25
2017-3-13,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,2404,529,22
2017-3-13,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,6499,162,2.49
2017-3-13,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1499,420,28.02
2017-3-13,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,3395,882,25.98
2017-3-13,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2861,128,4.47
2017-3-13,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,4299,111,2.58
2017-3-13,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,5986,185,3.09
2017-3-13,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,9539,255,2.67
2017-3-13,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3798,988,26.01
2017-3-13,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,5852,163,2.79
2017-3-13,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1695,474,27.96
2017-3-13,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1560,425,27.24
2017-3-13,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1463,398,27.2
2017-3-13,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3329,732,21.99
